,link,title,country,region,date,lead_par
0,https://www.theguardian.com/world/2022/mar/23/historys-debt-to-brave-ukraine-journalists,History’s debt to brave Ukraine journalists | Letter,Ukraine,N/A,2022-03-23T17:47:29Z,Footage  photos and stories obtained to report the news today will be key source material when the conflict is over
1,https://www.theguardian.com/world/2022/mar/17/ukraine-has-exposed-the-wests-hypocrisy,Ukraine has exposed the west’s hypocrisy | Brief letters,Ukraine,N/A,2022-03-17T18:20:31Z,The worst defence | No party for Nazanin Zaghari-Ratcliffe | Class comedy | Dame Caroline Haslett in Sussex | A whole different animal
2,https://www.theguardian.com/world/2022/mar/20/the-power-of-the-new-ukraine-liberals-nationalists-common-cause,The power of the new Ukraine,Ukraine,N/A,2022-03-20T06:00:48Z,How the country has transformed from a Russian client state to a would-be EU nation where liberals and nationalists have found common cause
3,https://www.theguardian.com/world/2022/feb/12/leaving-ukraine-have-you-fled-the-country,Ukraine: have you left the country?,Ukraine,N/A,2022-02-24T09:33:54Z,We’d like to hear from people leaving Ukraine – or remaining – as western countries warn that war could ignite imminently
4,https://www.theguardian.com/world/2022/apr/14/german-chancellor-stalling-heavy-weaponry-ukraine-coalition-olaf-scholz-russia-offensive,German chancellor ‘stalling on heavy weaponry to Ukraine’,Ukraine,N/A,2022-04-14T15:37:01Z,Coalition partners accuse Olaf Scholz of failing to live up to promises as major Russian offensive looms
5,https://www.theguardian.com/world/2022/apr/11/austrian-chancellor-to-tell-putin-he-has-lost-the-war-morally,Austrian chancellor confronts Putin over Ukraine war crimes,Ukraine,N/A,2022-04-11T22:09:03Z,Karl Nehammer becomes first western leader to hold face-to-face talks with Russian president since invasion of Ukraine
6,https://www.theguardian.com/business/2022/apr/19/imf-cuts-global-growth-forecast-over-ukraine-war,IMF cuts global growth forecast over Ukraine war,Ukraine,N/A,2022-04-19T13:12:22Z,Economic gains made after recovery from Covid pandemic could be erased  says expert
7,https://www.theguardian.com/world/2022/apr/13/how-likely-putin-face-genocide-charges-ukraine-atrocities,Will Putin face genocide charges over Ukraine atrocities?,Ukraine,N/A,2022-04-13T12:19:46Z,Joe Biden has accused the Russian president of ‘trying to wipe out the idea of even being Ukrainian’
8,https://www.theguardian.com/food/2022/mar/12/olia-hercules-springtime-recipes-green-borsch-nettle-garlic-soup-cauliflower-fritters-cook-for-ukraine-campaign,Cook for Ukraine: Olia Hercules’ springtime recipes,Ukraine,N/A,2022-03-12T11:00:03Z,Ukrainian-born food writer Olia Hercules serves up two simple springtime recipes from her homeland to highlight the efforts of a major fundraising initiative for Unicef
9,https://www.theguardian.com/world/2022/mar/06/ukraine-putin-dominic-raab-nato-sanctions,Johnson pledges to send Ukraine more weapons and accuses Russia of ‘barbaric attacks’,Ukraine,N/A,2022-03-06T12:07:07Z,PM speaks to President Zelenskiy and says support for those resisting Russian invasion growing ‘every day’
10,https://www.theguardian.com/world/2022/mar/27/indians-reluctant-to-denounce-russian-brothers-over-ukraine,Indians reluctant to denounce Russian ‘brothers’ over Ukraine,Ukraine,N/A,2022-03-27T13:01:57Z,While street-level opinion is even-handed  commentators from right and left are converging on the war
11,https://www.theguardian.com/us-news/2022/mar/04/how-americans-can-help-people-of-ukraine,How Americans can help people of Ukraine,Ukraine,N/A,2022-03-04T11:00:30Z,A number of charities are addressing humanitarian needs and US people can support Ukrainian journalism or get active politically
12,https://www.theguardian.com/world/2022/feb/24/thursday-briefing-russia-invades-ukraine,Thursday briefing: Russia launches attack on Ukraine,Ukraine,N/A,2022-02-24T06:24:27Z,Explosions and airstrikes reported including attack on fighter plane base … dismay at UN security council … President Zelenskiy vows ‘we will defend ourselves’
13,https://www.theguardian.com/politics/2022/mar/21/drawing-parallels-between-brexit-and-war-in-ukraine,Drawing parallels between Brexit and war in Ukraine | Letters,Ukraine,N/A,2022-03-21T17:41:54Z,Don Castle  Mark Walford and Jim Waight react to Boris Johnson’s remark that it’s the instinct of people to choose freedom
14,https://www.theguardian.com/world/2022/mar/21/monday-briefing-mariupol,Monday briefing: Ukraine refuses to give up Mariupol,Ukraine,N/A,2022-03-21T06:28:43Z,Joe Biden to visit Poland on Europe trip … Morad Tahbaz moved from Evin prison to a hotel … and Chloë Sevigny on Hollywood  fame and family
15,https://www.theguardian.com/world/2022/apr/17/ukraine-country-diary-is-a-balm-for-the-soul,Ukraine country diary is a balm for the soul | Letters,Ukraine,N/A,2022-04-17T15:39:35Z,Michael Leeder and Ruth Eversley respond to Oleksandr Ruchko’s account of the arrival of spring and the return of white storks
16,https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live,Germany announces military aid for Ukraine – as it happened,Ukraine,N/A,2022-04-16T05:30:30Z,This live blog has now closed  for our latest coverage of the Russia-Ukraine war  visit our new live page
17,https://www.theguardian.com/world/2022/feb/24/war-ukraine-kyiv-map-where-has-russia-attacked,War in Ukraine: where has Russia attacked?,Ukraine,N/A,2022-02-24T19:54:49Z,Russian forces have launched missile and helicopter attacks around Ukraine  and early signs suggest their goal is to encircle Kyiv
18,https://www.theguardian.com/us-news/2022/apr/13/first-thing-biden-accuses-putin-of-committing-genocide-in-ukraine,Biden accuses Vladimir Putin of committing genocide | First Thing,Ukraine,N/A,2022-04-13T09:56:01Z,US president says Russian leader ‘trying to wipe out the idea of even being Ukrainian’. Plus  the first youth-led climate case to go to trial
19,https://www.theguardian.com/world/ng-interactive/2022/mar/17/russia-invasion-of-ukraine-maps-mapping-buildup-bombing,Buildup bombing resistance: mapping Russia’s invasion of Ukraine,Ukraine,N/A,2022-03-17T14:24:19Z,Three weeks after Russian forces invaded  Kherson is the only major city to have fallen under their control
20,https://www.theguardian.com/world/2022/mar/14/russian-former-foreign-minister-igor-ivanov-ukraine-ceasefire,Russian former foreign minister calls for Ukraine ceasefire,Ukraine,N/A,2022-03-14T12:18:57Z,Igor Ivanov joins appeal for return to diplomacy to reduce ‘elevated risk’ of nuclear conflict
21,https://www.theguardian.com/sport/2022/mar/09/war-in-ukraine-has-ended-sports-neutrality-myth,War in Ukraine has ended sport’s ‘neutrality’ myth | Letter,Ukraine,N/A,2022-03-09T17:36:31Z,Russia’s invasion has forced sport to pick a side  says Tim Harper
22,https://www.theguardian.com/news/2022/mar/09/ukraine-resists-inside-the-11-march-guardian-weekly,Ukraine resists: Inside the 11 March Guardian Weekly,Ukraine,N/A,2022-03-09T09:00:29Z,Cities under siege; hope amid chaos. Plus: Australia’s sorrowGet the Guardian Weekly magazine delivered to your door
23,https://www.theguardian.com/world/2022/apr/06/in-thailand-the-war-in-ukraine-divides-the-generations,In Thailand the war in Ukraine divides the generations,Ukraine,N/A,2022-04-05T23:09:42Z,Among the young there is a strong desire to stand by Ukrainians  while older conservatives describe Russia as a longstanding friend
24,https://www.theguardian.com/uk-news/2022/mar/09/ukrainian-ambassador-calls-on-uk-to-simplify-process-for-refugees,UK ministers considering climbdown on Ukraine visa restrictions,Ukraine,N/A,2022-03-09T19:13:05Z,Change would mean Ukrainians with temporary visas would be able to bring their relatives to Britain
25,https://www.theguardian.com/uk-news/2022/mar/09/cardiff-philharmonic-orchestra-removes-tchaikovsky-over-ukraine-conflict,Cardiff Philharmonic removes Tchaikovsky performance over Ukraine conflict,Ukraine,N/A,2022-03-09T18:39:02Z,Orchestra faces ridicule over decision to remove Tchaikovsky’s 1812 overture
26,https://www.theguardian.com/world/2022/mar/27/indians-reluctant-to-denounce-russian-brothers-over-ukraine,Indians reluctant to denounce Russian ‘brothers’ over Ukraine,Ukraine,N/A,2022-03-27T13:01:57Z,While street-level opinion is even-handed  commentators from right and left are converging on the war
27,https://www.theguardian.com/world/2022/mar/27/putin-wants-korean-scenario-for-ukraine-says-intelligence-chief,Putin wants ‘Korean scenario’ for Ukraine says intelligence chief,Ukraine,N/A,2022-03-27T17:01:33Z,Ukrainian general says Moscow unable to ‘swallow’ country but faces guerrilla warfare if it tries to divide it
28,https://www.theguardian.com/world/2022/mar/26/russia-reasserts-right-to-use-nuclear-weapons-in-ukraine-putin,Russia reasserts right to use nuclear weapons in Ukraine,Ukraine,N/A,2022-03-26T11:42:19Z,Senior politician Dmitry Medvedev says Moscow’s nuclear doctrine does not require enemy state to use such weapons first
29,https://www.theguardian.com/world/2022/feb/27/nukes-invasion-and-the-uns-failure-on-ukraine,Nukes invasion and the blame game on Ukraine | Letters,Ukraine,N/A,2022-02-27T17:29:27Z,Keith Hayward on the different nuclear strategies of Russia and Nato  Peter Hall on politicians choosing conflict over diplomacy and Aldo Zammit Borda on the UN’s failure to keep the peace
30,https://www.theguardian.com/world/2022/apr/06/in-thailand-the-war-in-ukraine-divides-the-generations,In Thailand the war in Ukraine divides the generations,Ukraine,N/A,2022-04-05T23:09:42Z,Among the young there is a strong desire to stand by Ukrainians  while older conservatives describe Russia as a longstanding friend
31,https://www.theguardian.com/uk-news/2022/mar/09/ukrainian-ambassador-calls-on-uk-to-simplify-process-for-refugees,UK ministers considering climbdown on Ukraine visa restrictions,Ukraine,N/A,2022-03-09T19:13:05Z,Change would mean Ukrainians with temporary visas would be able to bring their relatives to Britain
32,https://www.theguardian.com/uk-news/2022/mar/09/cardiff-philharmonic-orchestra-removes-tchaikovsky-over-ukraine-conflict,Cardiff Philharmonic removes Tchaikovsky performance over Ukraine conflict,Ukraine,N/A,2022-03-09T18:39:02Z,Orchestra faces ridicule over decision to remove Tchaikovsky’s 1812 overture
33,https://www.theguardian.com/world/2022/mar/04/friday-briefing-nuclear-fears,Friday briefing: ‘Reckless’ Putin shells Ukraine nuclear plant,Ukraine,N/A,2022-03-04T06:31:04Z,Johnson condemns ‘threat to safety of all of Europe’ … Britain’s economic growth to halve this year … and Neneh Cherry and Robyn on pop
34,https://www.theguardian.com/world/2022/feb/24/qa-could-putin-use-russian-gas-supplies-to-hurt-europe,Is Putin’s Ukraine invasion about fossil fuels?,Ukraine,N/A,2022-02-24T06:00:14Z,The continent has grown over-reliant on Russian gas – but Putin knows he is vulnerable to Europe cleaning up its energy sector
35,https://www.theguardian.com/world/2022/mar/02/children-teachers-civilian-casualties-of-the-ukraine-conflict,Children teachers: civilian casualties of the Ukraine conflict,Ukraine,N/A,2022-03-02T06:00:32Z,Details of some of the people killed in the first week of the Russian invasion of Ukraine
36,https://www.theguardian.com/world/2022/apr/12/civilian-flee-eastern-ukraine-ahead-new-russian-offensive,Civilians flee eastern Ukraine ahead of new Russian offensive,Ukraine,N/A,2022-04-13T05:35:25Z,Governor of Luhansk urges people to evacuate as Vladimir Putin insists Moscow will achieve its ‘noble’ aims
37,https://www.theguardian.com/us-news/2022/feb/24/first-thing-putin-declares-war-russia-invades-ukraine,First Thing: Putin unleashes Russian invasion of Ukraine,Ukraine,N/A,2022-02-24T12:53:39Z,Forces launch a ‘special military operation’ in Ukraine. Plus: the climate research publisher consulting for fossil fuel firms
38,https://www.theguardian.com/world/2022/apr/17/eu-chief-urges-member-states-to-give-ukraine-weapons-quickly,EU chief urges member states to give Ukraine weapons quickly,Ukraine,N/A,2022-04-17T11:45:52Z,Ursula von der Leyen says she doesn’t distinguish between heavy and light arms and suggests Sberbank could face sanctions
39,https://www.theguardian.com/world/2022/apr/17/zelenskiy-cnn-interview-biden,‘I think he will’: Zelenskiy hopeful Biden will visit Ukraine,Ukraine,N/A,2022-04-17T15:11:58Z,Ukrainian president also reiterates in interview that he is not willing to cede territory in country’s east to end war with Russia
40,https://www.theguardian.com/world/2022/mar/20/hosting-refugees-from-ukraine-will-require-preparation-and-commitment,Hosting refugees from Ukraine will require preparation and commitment | Letter,Ukraine,N/A,2022-03-20T18:02:31Z,Nicola Campbell hopes newer charities involved in the UK government scheme will benefit from the experience of Refugees Welcome  Cheshire East
41,https://www.theguardian.com/us-news/2022/apr/13/first-thing-biden-accuses-putin-of-committing-genocide-in-ukraine,Biden accuses Vladimir Putin of committing genocide | First Thing,Ukraine,N/A,2022-04-13T09:56:01Z,US president says Russian leader ‘trying to wipe out the idea of even being Ukrainian’. Plus  the first youth-led climate case to go to trial
42,https://www.theguardian.com/world/2022/feb/25/vladimir-putin-ukraine-attack-antisemitism-denazify,The antisemitism animating Putin’s claim to ‘denazify’ Ukraine | Jason Stanley,Ukraine,N/A,2022-02-26T05:00:34Z,The Russian leader’s pretext for invasion recasts Ukraine’s Jewish president as a Nazi and Russian Christians as true victims of the Holocaust
43,https://www.theguardian.com/world/2022/mar/19/there-is-no-escape-inside-a-hospital-in-ukraine,‘There is no escape’: inside a hospital in Ukraine,Ukraine,N/A,2022-03-19T18:45:34Z,Fifty miles from Kyiv  doctors prepare a bomb shelter for the casualties to arrive on their doorstep  while their own lives are on the line
44,https://www.theguardian.com/world/ng-interactive/2022/mar/17/russia-invasion-of-ukraine-maps-mapping-buildup-bombing,Buildup bombing resistance: mapping Russia’s invasion of Ukraine,Ukraine,N/A,2022-03-17T14:24:19Z,Three weeks after Russian forces invaded  Kherson is the only major city to have fallen under their control
45,https://www.theguardian.com/world/2022/apr/12/british-man-fighting-in-ukraine-forced-to-surrender-to-russians,British man fighting in Ukraine forced to surrender to Russians,Ukraine,N/A,2022-04-12T18:32:54Z,Aiden Aslin said his unit in Mariupol has run out of food and ammunition and can no longer hold out
46,https://www.theguardian.com/world/2022/apr/12/world-bank-approves-770m-ukraine-services-funds-russia,World Bank planning to give support worth $1.5bn to Ukraine,Ukraine,N/A,2022-04-12T15:52:37Z,Funds will help to pay hospital workers and pensions  and continue social programmes for the vulnerable
47,https://www.theguardian.com/world/2022/apr/13/joe-biden-accuses-vladimir-putin-of-committing-genocide-in-ukraine,Joe Biden accuses Vladimir Putin of committing genocide in Ukraine,Ukraine,N/A,2022-04-13T00:17:30Z,US president says Russian leader is ‘trying to wipe out the idea of even being Ukrainian’ in comments welcomed by Volodymyr Zelenskiy
48,https://www.theguardian.com/world/2022/apr/12/ukraine-snubs-german-president-over-past-russia-links,Ukraine snubs German president over past ‘close ties to Russia’,Ukraine,N/A,2022-04-12T16:57:55Z,Volodymyr Zelenskiy rejects request by Frank-Walter Steinmeier for meeting in Kyiv  Bild reports
49,https://www.theguardian.com/world/2022/feb/25/vladimir-putin-ukraine-attack-antisemitism-denazify,The antisemitism animating Putin’s claim to ‘denazify’ Ukraine | Jason Stanley,Ukraine,N/A,2022-02-26T05:00:34Z,The Russian leader’s pretext for invasion recasts Ukraine’s Jewish president as a Nazi and Russian Christians as true victims of the Holocaust
50,https://www.theguardian.com/us-news/2022/apr/12/first-thing-russia-using-weapons-smuggled-by-iran-in-ukraine,Russia using weapons 'smuggled by Iran' in Ukraine | First Thing,Ukraine,N/A,2022-04-12T09:53:07Z,Anti-tank missiles and RPGs are being supplied through undercover networks via Iraq  militia there say. Plus  how sonic pollution hurts marine life
51,https://www.theguardian.com/world/2022/mar/11/two-weeks-of-war-in-ukraine-photo-essay,Two weeks of war in Ukraine – photo essay,Ukraine,N/A,2022-03-11T17:12:02Z,Powerful photojournalism has illustrated the brutal conflict in Ukraine since the Russian invasion began two weeks ago  forcing more than 2 million people to flee. As destruction rains down  the invaders are being met by strong resistance from the Ukrainian armed forces and volunteer fighters
52,https://www.theguardian.com/world/2022/apr/11/vladimir-putin-celebrities-ukraine-invasion-steven-seagal-gerard-depardieu,Support for Putin among western celebrities drains away over Ukraine,Ukraine,N/A,2022-04-11T15:40:11Z,Steven Seagal is isolated voice in backing Russian president as Gérard Depardieu  Silvio Berlusconi and others condemn invasion
53,https://www.theguardian.com/world/2022/mar/17/is-an-outright-russian-military-victory-in-ukraine-possible,Is an outright Russian military victory in Ukraine possible?,Ukraine,N/A,2022-03-17T18:28:44Z,Analysis: Looking at the fighting so far  some think Putin will be unable to conquer and occupy  but others see ominous signs
54,https://www.theguardian.com/world/2022/mar/22/chernobyl-forest-fires-ukraine-nuclear-plant,Forest fires erupt around Chernobyl nuclear plant in Ukraine,Ukraine,N/A,2022-03-22T17:05:59Z,Ukrainian authorities say Russian control of plant is hampering efforts to control the blazes
55,https://www.theguardian.com/world/2022/apr/10/economy-wins-wars-the-projects-helping-shoppers-to-support-ukraine,‘Economy wins wars’: the projects helping shoppers to support Ukraine,Ukraine,N/A,2022-04-10T08:22:11Z,Fashion designers  artists and businesses hope to harness consumer power and keep industry afloat
56,https://www.theguardian.com/lifeandstyle/2022/apr/17/the-darkness-of-war-ukraine-crisis-dominates-leaders-easter-messages,‘The darkness of war’: Ukraine crisis dominates leaders’ Easter messages,Ukraine,N/A,2022-04-17T14:51:33Z,Boris Johnson  Keir Starmer and archbishop of Canterbury join Pope Francis in referring to war in speeches
57,https://www.theguardian.com/world/2022/apr/18/russia-begins-large-scale-military-action-to-seize-eastern-ukraine,Russia begins large-scale military action to seize eastern Ukraine,Ukraine,N/A,2022-04-19T01:57:55Z,Ukrainian president announces assault but declares: ‘We will fight. We will not give up anything Ukrainian’
58,https://www.theguardian.com/us-news/2022/mar/21/first-thing-ukraine-rejects-russia-demand-to-surrender-mariupol,First Thing: Ukraine rejects Russia’s demand to surrender Mariupol,Ukraine,N/A,2022-03-21T10:15:03Z,Moscow offers safe passages to fighters who give in  as US says Joe Biden will visit Poland. Plus  Ketanji Brown Jackson hearings begin
59,https://www.theguardian.com/environment/2022/mar/21/ukraine-war-threatens-global-heating-goals-warns-un-chief,Ukraine war threatens global heating goals warns UN chief,Ukraine,N/A,2022-03-21T09:30:21Z,António Guterres says countries seeking alternatives to Russian energy may increase use of fossil fuels 
60,https://www.theguardian.com/sport/2022/mar/09/war-in-ukraine-has-ended-sports-neutrality-myth,War in Ukraine has ended sport’s ‘neutrality’ myth | Letter,Ukraine,N/A,2022-03-09T17:36:31Z,Russia’s invasion has forced sport to pick a side  says Tim Harper
61,https://www.theguardian.com/news/2022/mar/09/ukraine-resists-inside-the-11-march-guardian-weekly,Ukraine resists: Inside the 11 March Guardian Weekly,Ukraine,N/A,2022-03-09T09:00:29Z,Cities under siege; hope amid chaos. Plus: Australia’s sorrowGet the Guardian Weekly magazine delivered to your door
62,https://www.theguardian.com/travel/2022/mar/15/how-your-holidays-can-help-the-people-of-ukraine,How your holidays can help the people of Ukraine,Ukraine,N/A,2022-03-15T12:50:42Z,The travel industry has moved quickly to support refugees from Ukraine and British holidaymakers can play a major role
63,https://www.theguardian.com/world/2022/mar/20/ukraine-suspends-11-political-parties-with-links-to-russia,Ukraine suspends 11 political parties with links to Russia,Ukraine,N/A,2022-03-20T14:37:50Z,Zelenskiy says parties such as Viktor Medvedchuk’s Opposition Platform for Life are ‘aimed at division or collusion’
64,https://www.theguardian.com/media/2022/mar/15/bbc-lyse-doucet-brave-technical-staff-ukraine,BBC’s Lyse Doucet praises ‘brave’ technical staff in Ukraine,Ukraine,N/A,2022-03-15T06:00:44Z,Journalist credits role of producers  camera people and technical support in coverage of war
65,https://www.theguardian.com/world/2022/mar/20/russian-mercenaries-in-ukraine-linked-to-far-right-extremists,Russian mercenaries in Ukraine linked to far-right extremists,Ukraine,N/A,2022-03-20T09:15:52Z,Wagner Group connected to white supremacists  Tech against Terrorism investigation finds
66,https://www.theguardian.com/world/2022/mar/20/homes-for-ukraine-sponsorship-scheme-beset-by-unworkable-bureaucracy,Homes for Ukraine sponsorship scheme beset by ‘unworkable’ bureaucracy,Ukraine,N/A,2022-03-20T06:30:48Z,Labour MP Lisa Nandy and refugee charities critical of how the scheme is handling visa requirements  safety checks and child protection issues
67,https://www.theguardian.com/film/2022/apr/06/sean-penn-says-ukraine-is-going-to-win-this-thing,Sean Penn says Ukraine ‘is going to win this thing’,Ukraine,N/A,2022-04-06T10:46:55Z,Actor makes series of TV appearances to boost support in the US for Ukrainian president Volodymyr Zelenskiy and the country’s effort to repel Russia
68,https://www.theguardian.com/business/2022/apr/05/russia-services-sector-sanctions-ukraine-airbnb-dollar,Russia’s services sector shrinks amid western sanctions over Ukraine ,Ukraine,N/A,2022-04-05T15:05:51Z,Country hit by companies pulling out  as US halts Russian government dollar debt payments
69,https://www.theguardian.com/world/2022/apr/05/tuesday-briefing-atrocities-ukraine,Tuesday briefing: Fears of more atrocities in Ukraine grow,Ukraine,N/A,2022-04-05T05:28:44Z,Zelenskiy to address UN security council after Bucha killings … Whitehall braces for Partygate fallout … and is this the beginning of the end for soap operas?
70,https://www.theguardian.com/world/2022/mar/11/russia-widens-attack-with-airstrikes-on-western-ukraine-cities,Russia widens attack with airstrikes on western Ukraine cities,Ukraine,N/A,2022-03-11T13:08:53Z,Airfields far from the main areas of war hit  while convoy near Kyiv seems to have dispersed into firing positions
71,https://www.theguardian.com/world/2022/mar/11/poet-laureate-simon-armitage-writes-ukraine-war-poem-resistance,Poet laureate Simon Armitage writes Ukraine war poem Resistance,Ukraine,N/A,2022-03-11T10:21:57Z,Armitage calls his piece a ‘refracted version of what is coming at us in obscene images through the news’
72,https://www.theguardian.com/fashion/2022/mar/10/uniqlo-suspends-operations-russia-u-turn-fashion,Disney suspends Russian operations in response to Ukraine invasion,Ukraine,N/A,2022-03-10T20:37:47Z,Disney is latest firm to pause business  including content and product licensing and live TV channels
73,https://www.theguardian.com/us-news/2022/mar/14/first-thing-talks-russia-ukraine-zelenskiy-putin,First Thing: Talks between Russia and Ukraine to resume,Ukraine,N/A,2022-03-14T11:42:30Z,Zelenskiy pushes for meeting with Putin after deadly strike near Polish border. Plus  are there more wheels or doors in the world?
74,https://www.theguardian.com/world/2022/feb/14/russia-sending-thousands-more-troops-to-ukraine-border,Russia sending thousands more troops to Ukraine border,Ukraine,N/A,2022-02-14T20:52:56Z,Move suggests Putin could extend crisis for weeks as Johnson and Biden agree ‘crucial window for diplomacy’ still exists
75,https://www.theguardian.com/world/2022/apr/01/russia-ukraine-cyberwar,Russia’s slow cyberwar in Ukraine begins to escalate experts say,Ukraine,N/A,2022-04-02T05:00:43Z,Putin may be ‘playing a long game’ on the cyber front  with attacks under way but not fully understood
76,https://www.theguardian.com/world/2022/apr/01/uk-homes-for-ukraine-scheme-launches-amid-safeguarding-fears,Homes for Ukraine: UK matching scheme launches amid safety fears,Ukraine,N/A,2022-04-01T16:53:04Z,Government-funded scheme links sponsors with refugees  but some groups fear misuse by traffickers
77,https://www.theguardian.com/commentisfree/2022/feb/28/the-guardian-view-on-welcoming-refugees-from-ukraine-britain-must-do-more,The Guardian view on refugees from Ukraine: waive the restrictions | Ukraine,Ukraine,N/A,2022-02-28T18:47:32Z,The government’s visa restrictions for those fleeing Putin’s war need to be ditched
78,https://www.theguardian.com/world/2022/apr/01/ukraine-russia-peace-talks-continue-amid-fresh-bid-to-help-mariupol-residents-flee,Mariupol officials say Russians blocking aid reaching besieged Ukraine city,Ukraine,N/A,2022-04-01T07:38:23Z,Mayor’s aide says city remains closed for anyone trying to enter and ‘very dangerous’ for those trying to leave
79,https://www.theguardian.com/global-development/2022/mar/11/we-must-welcome-them-how-europe-is-helping-ukrainian-refugees,How European response to Ukraine refugees differs from UK ,Ukraine,N/A,2022-03-11T11:21:49Z,Unlike the UK  EU countries have offered open sanctuary to the millions fleeing Russia’s attack in biggest refugee crisis since second world war
80,https://www.theguardian.com/world/2022/mar/10/sergei-lavrov-russia-foreign-minister-propaganda-in-ukraine-talks,Sergei Lavrov prefers propaganda over reality in Ukraine talks,Ukraine,N/A,2022-03-10T15:03:47Z,Russian foreign minister tells tripartite meeting in Turkey: ‘We have not even attacked Ukraine’
81,https://www.theguardian.com/world/2022/mar/31/thursday-briefing-ukraine-east,Thursday briefing: Ukraine bracing for new attacks in the east,Ukraine,N/A,2022-03-31T05:31:26Z,Peace talks to resume on Friday … biggest maternity scandal in the history of the NHS … and photographing the most distant star ever seen
82,https://www.theguardian.com/world/2022/mar/04/friday-briefing-nuclear-fears,Friday briefing: ‘Reckless’ Putin shells Ukraine nuclear plant,Ukraine,N/A,2022-03-04T06:31:04Z,Johnson condemns ‘threat to safety of all of Europe’ … Britain’s economic growth to halve this year … and Neneh Cherry and Robyn on pop
83,https://www.theguardian.com/technology/2022/apr/01/china-accused-of-launching-cyber-attacks-on-ukraine-before-russian-invasion,China accused of cyber-attacks on Ukraine before Russian invasion ,Ukraine,N/A,2022-04-02T10:05:57Z,UK investigating claims  but Ukrainian security service says it has ‘nothing to do with’ memos obtained by Times
84,https://www.theguardian.com/environment/2022/mar/04/ukraine-war-european-reappraisal-energy-supplies-coal-renewables,Ukraine war prompts European reappraisal of its energy supplies ,Ukraine,N/A,2022-03-04T06:00:30Z,Analysis: Russian invasion could speed up renewables transition – or lead to disastrous return to coal 
85,https://www.theguardian.com/world/2022/mar/30/why-is-abramovich-playing-peacemaker-after-russias-invasion-of-ukraine,Why is Abramovich playing peacemaker after Russia’s invasion of Ukraine?,Ukraine,N/A,2022-03-29T21:29:48Z,Analysis: the presence of previously publicity-shy billionaire at talks in Istanbul has surprised many
86,https://www.theguardian.com/stage/2022/feb/26/ballet-goes-on-as-uk-audience-backs-russian-dancers,Russian ballets cancelled across UK amid Ukraine crisis,Ukraine,N/A,2022-02-26T11:55:50Z,The Russian State Ballet of Siberia is latest company to have UK performances pulled
87,https://www.theguardian.com/world/2022/mar/23/russia-war-crimes-ukraine-us-blinken,US formally accuses Russia of war crimes in Ukraine,Ukraine,N/A,2022-03-23T20:34:13Z,Blinken cited ‘indiscriminate attacks and attacks deliberately targeting civilians  as well as other atrocities’
88,https://www.theguardian.com/world/2022/feb/25/how-can-australians-help-the-people-of-ukraine,How can Australians help the people of Ukraine?,Ukraine,N/A,2022-02-25T05:10:45Z,Many in Australia watching the Russian invasion from afar are asking how they can help Ukrainians. Here are three ways
89,https://www.theguardian.com/technology/2022/apr/01/china-accused-of-launching-cyber-attacks-on-ukraine-before-russian-invasion,China accused of cyber-attacks on Ukraine before Russian invasion ,Ukraine,N/A,2022-04-02T10:05:57Z,UK investigating claims  but Ukrainian security service says it has ‘nothing to do with’ memos obtained by Times
90,https://www.theguardian.com/us-news/2022/feb/24/first-thing-putin-declares-war-russia-invades-ukraine,First Thing: Putin unleashes Russian invasion of Ukraine,Ukraine,N/A,2022-02-24T12:53:39Z,Forces launch a ‘special military operation’ in Ukraine. Plus: the climate research publisher consulting for fossil fuel firms
91,https://www.theguardian.com/world/2022/mar/02/worldwide-fashion-industry-urged-to-show-support-for-ukraine,Worldwide fashion industry urged to show support for Ukraine ,Ukraine,N/A,2022-03-02T17:08:26Z,Some brands and designers have already issued statements and stopped Russian revenue streams Russia-Ukraine crisis: live news
92,https://www.theguardian.com/stage/2022/mar/27/alexei-ratmansky-russian-cultural-figures-must-oppose-war-in-ukraine,Alexei Ratmansky: Russian cultural figures must oppose war in Ukraine ,Ukraine,N/A,2022-03-27T06:00:18Z,Distinguished ballet choreographer takes issue with views of his friend  dancer Mikhail Baryshnikov
93,https://www.theguardian.com/world/2022/mar/01/china-mediate-ukraine-russia-war,China signals willingness to mediate in Ukraine-Russia war,Ukraine,N/A,2022-03-01T19:52:06Z,Chinese foreign minister says Ukrainian counterpart asked for help to find diplomatic solution
94,https://www.theguardian.com/world/2022/apr/17/eu-chief-urges-member-states-to-give-ukraine-weapons-quickly,EU chief urges member states to give Ukraine weapons quickly,Ukraine,N/A,2022-04-17T11:45:52Z,Ursula von der Leyen says she doesn’t distinguish between heavy and light arms and suggests Sberbank could face sanctions
95,https://www.theguardian.com/world/2022/apr/17/zelenskiy-cnn-interview-biden,‘I think he will’: Zelenskiy hopeful Biden will visit Ukraine,Ukraine,N/A,2022-04-17T15:11:58Z,Ukrainian president also reiterates in interview that he is not willing to cede territory in country’s east to end war with Russia
96,https://www.theguardian.com/world/2022/mar/06/brazilian-politician-arthur-do-val-sexist-remarks-ukraine-refugees-outrage,Brazilian politician’s sexist remarks about Ukraine refugees spark outrage,Ukraine,N/A,2022-03-06T14:35:09Z,Arthur do Val heard in leaked audio messages calling women fleeing war ‘easy because they’re poor’
