,link,title,country,region,date,lead_par
0,https://www.theguardian.com/world/2022/feb/19/analysis-what-can-the-west-expect-if-putin-gives-order-to-invade,Analysis: what happens if Russia invades?,Russia,N/A,2022-02-19T18:30:41Z,Russia is expected to attack simultaneously on several fronts  but Ukraine’s armed forces will not be easily vanquished
1,https://www.theguardian.com/world/2022/apr/06/eu-sanction-russia-reports-putin-daughters-ukraine,Putin’s daughters targeted in US sanctions against Russia ,Russia,N/A,2022-04-06T15:44:22Z,Joe Biden links new measures directly to accounts of atrocities committed by Russian forces in Bucha
2,https://www.theguardian.com/world/2022/feb/28/switzerland-adopts-wholesale-eu-sanctions-against-russia,Switzerland adopts wholesale EU sanctions against Russia,Russia,N/A,2022-02-28T16:58:36Z,Measures do not undermine neutrality principle as Switzerland says it is acting in defence of international law
3,https://www.theguardian.com/world/2022/feb/24/war-ukraine-kyiv-map-where-has-russia-attacked,War in Ukraine: where has Russia attacked?,Russia,N/A,2022-02-24T19:54:49Z,Russian forces have launched missile and helicopter attacks around Ukraine  and early signs suggest their goal is to encircle Kyiv
4,https://www.theguardian.com/world/2022/mar/21/russia-bans-facebook-and-instagram-under-extremism-law,Russia bans Facebook and Instagram under ‘extremism’ law,Russia,N/A,2022-03-21T17:24:14Z,Court in Moscow labels parent company Meta as ‘extremist’ amid crackdown on western media
5,https://www.theguardian.com/world/2022/apr/04/russia-now-synonymous-with-bucha-massacre-zelenskiy-says-amid-global-outcry-at-civilian-killings,Russia now synonymous with Bucha killings says Zelenskiy,Russia,N/A,2022-04-04T04:55:51Z,Ukraine president says worse atrocities may yet be found elsewhere as satellite images show mass grave near church in Bucha
6,https://www.theguardian.com/world/2022/apr/19/police-scout-for-pro-russian-collaborators-in-eastern-ukraine,Police scout for pro-Russian collaborators in eastern Ukraine,Russia,N/A,2022-04-19T10:55:24Z,Officers in Donetsk say spies pass on coordinates or photographs of targets via Telegram in exchange for cash
7,https://www.theguardian.com/world/2022/apr/12/pro-russia-cavalcade-provokes-shock-anger-ireland,Pro-Russia cavalcade provokes shock and anger in Ireland,Russia,N/A,2022-04-12T11:58:26Z,Outcry after group of vehicles led by 4x4 displaying Russian military’s Z symbol drive in convoy down M50
8,https://www.theguardian.com/world/2022/mar/04/russia-completely-blocks-access-to-facebook-and-twitter,Russia blocks access to Facebook and Twitter,Russia,N/A,2022-03-04T20:05:50Z,Move to block Facebook and Twitter comes as the government passed a bill the criminalizes ‘fake’ reports against the war
9,https://www.theguardian.com/uk-news/2022/apr/11/e-scooter-scheme-could-close-over-dubious-russia-links,E-scooter scheme could close over ‘dubious’ Russia links,Russia,N/A,2022-04-11T18:21:17Z,West of England mayor says Russian investors must sell their shares in Swedish firm Voi or ‘other e-scooters are available’
10,https://www.theguardian.com/commentisfree/2022/mar/28/vladimir-putin-russia-coup,What fantasies of a coup in Russia ignore | Rajan Menon,Russia,N/A,2022-03-28T10:21:51Z,Let’s assume for a moment that Putin does fall. What happens next? Here are three scenarios
11,https://www.theguardian.com/world/2022/apr/12/pro-russia-cavalcade-provokes-shock-anger-ireland,Pro-Russia cavalcade provokes shock and anger in Ireland,Russia,N/A,2022-04-12T11:58:26Z,Outcry after group of vehicles led by 4x4 displaying Russian military’s Z symbol drive in convoy down M50
12,https://www.theguardian.com/media/2022/mar/30/russia-banned-social-media-platforms-rossgram,‘Embarrassing’: Russia scrambles to copy banned social media platforms,Russia,N/A,2022-03-30T19:33:41Z,Rossgram  a substitute for Instagram  mocked as Russian PM announces policy of ignoring copyright
13,https://www.theguardian.com/world/2022/mar/30/ukraine-russia-bombards-chernihiv-hours-after-pledging-to-halt-shelling,Russia bombards Chernihiv hours after pledging to halt shelling,Russia,N/A,2022-03-30T08:19:30Z,Mayor of northern Ukrainian city says there is no evidence of any withdrawal of Russian forces
14,https://www.theguardian.com/commentisfree/2022/feb/24/ukraine-russia-vladimir-putin-kremlin,Can anyone in Russia stop Putin now? | Angus Roxburgh,Russia,N/A,2022-02-24T16:40:54Z,With opposition outlawed and a parliament full of placemen  all the flickering lights of reason in the Kremlin have gone
15,https://www.theguardian.com/world/2022/feb/24/thursday-briefing-russia-invades-ukraine,Thursday briefing: Russia launches attack on Ukraine,Russia,N/A,2022-02-24T06:24:27Z,Explosions and airstrikes reported including attack on fighter plane base … dismay at UN security council … President Zelenskiy vows ‘we will defend ourselves’
16,https://www.theguardian.com/world/2022/mar/01/could-russia-shut-down-the-internet-in-ukraine,Could Russia shut down the internet in Ukraine?,Russia,N/A,2022-03-01T16:50:13Z,Analysis: On a national level  web access has so far been largely unaffected by the invasion  and supports daily life
17,https://www.theguardian.com/politics/2022/mar/01/ukrainian-activist-berates-boris-johnson-over-russia-response,Ukrainian activist berates Boris Johnson over Russia response,Russia,N/A,2022-03-01T15:51:03Z,Daria Kaleniuk interrupts media conference in Warsaw to press UK PM over sanctions and no-fly zone
18,https://www.theguardian.com/world/2022/apr/19/ukraine-war-battle-for-donbas-has-begun-russia-launches-offensive,Russia takes Donbas town but Ukrainian frontline ‘still holding’,Russia,N/A,2022-04-19T11:01:26Z,Ukrainian troops forced to withdraw from small city of Kreminna after ferocious assault as Russia moves towards Kramatorsk
19,https://www.theguardian.com/business/2022/mar/10/tui-group-terminates-branding-deal-russia-alexei-mordashov-eu-sanctions,Tui Group terminates branding deal with Tui Russia,Russia,N/A,2022-03-10T10:31:04Z,Holiday firm axes deal allowing Alexei Mordashov to use its name after oligarch was sanctioned by EU
20,https://www.theguardian.com/world/2022/mar/30/ukraine-russia-bombards-chernihiv-hours-after-pledging-to-halt-shelling,Russia bombards Chernihiv hours after pledging to halt shelling,Russia,N/A,2022-03-30T08:19:30Z,Mayor of northern Ukrainian city says there is no evidence of any withdrawal of Russian forces
21,https://www.theguardian.com/world/2022/mar/01/could-russia-shut-down-the-internet-in-ukraine,Could Russia shut down the internet in Ukraine?,Russia,N/A,2022-03-01T16:50:13Z,Analysis: On a national level  web access has so far been largely unaffected by the invasion  and supports daily life
22,https://www.theguardian.com/politics/2022/mar/01/ukrainian-activist-berates-boris-johnson-over-russia-response,Ukrainian activist berates Boris Johnson over Russia response,Russia,N/A,2022-03-01T15:51:03Z,Daria Kaleniuk interrupts media conference in Warsaw to press UK PM over sanctions and no-fly zone
23,https://www.theguardian.com/world/2022/mar/26/russia-reasserts-right-to-use-nuclear-weapons-in-ukraine-putin,Russia reasserts right to use nuclear weapons in Ukraine,Russia,N/A,2022-03-26T11:42:19Z,Senior politician Dmitry Medvedev says Moscow’s nuclear doctrine does not require enemy state to use such weapons first
24,https://www.theguardian.com/world/2022/mar/23/russia-war-crimes-ukraine-us-blinken,US formally accuses Russia of war crimes in Ukraine,Russia,N/A,2022-03-23T20:34:13Z,Blinken cited ‘indiscriminate attacks and attacks deliberately targeting civilians  as well as other atrocities’
25,https://www.theguardian.com/business/2022/feb/25/bps-ties-to-russia-draw-uk-government-concern,BP’s ties to Russia draw UK government ‘concern’,Russia,N/A,2022-02-25T19:12:43Z,Oil firm holds 22% stake in Rosneft  run by Putin’s de facto deputy  and made $2.7bn profit from arrangement last year
26,https://www.theguardian.com/world/2022/apr/15/russia-near-to-defaulting-on-overseas-debts-says-ratings-agency,Russia near to defaulting on overseas debts says rating agency,Russia,N/A,2022-04-15T12:42:47Z,Attempts by Moscow to pay creditors in roubles as a result of being cut off from foreign currency reserves could breach loan terms
27,https://www.theguardian.com/world/2022/apr/18/zelenskiy-says-russia-wants-to-destroy-ukraines-entire-donbas-region, Zelenskiy says Russia wants to ‘destroy’ Ukraine’s entire Donbas region,Russia,N/A,2022-04-18T06:54:55Z,Ukraine defies Russian ultimatum and pledges to keep defending Mariupol as bombs hit Kyiv  Kharkiv and Lviv
28,https://www.theguardian.com/world/2022/apr/18/russia-begins-large-scale-military-action-to-seize-eastern-ukraine,Russia begins large-scale military action to seize eastern Ukraine,Russia,N/A,2022-04-19T01:57:55Z,Ukrainian president announces assault but declares: ‘We will fight. We will not give up anything Ukrainian’
29,https://www.theguardian.com/world/2022/apr/16/stay-go-ukrainian-mayors-agonising-choice-russia-invaded,Stay or go? Ukrainian mayors’ agonising choice as Russia invaded,Russia,N/A,2022-04-16T06:00:53Z,The decision to remain can inspire local people to resist  but also have deadly consequences
30,https://www.theguardian.com/world/2022/mar/26/russia-reasserts-right-to-use-nuclear-weapons-in-ukraine-putin,Russia reasserts right to use nuclear weapons in Ukraine,Russia,N/A,2022-03-26T11:42:19Z,Senior politician Dmitry Medvedev says Moscow’s nuclear doctrine does not require enemy state to use such weapons first
31,https://www.theguardian.com/us-news/2022/mar/14/first-thing-talks-russia-ukraine-zelenskiy-putin,First Thing: Talks between Russia and Ukraine to resume,Russia,N/A,2022-03-14T11:42:30Z,Zelenskiy pushes for meeting with Putin after deadly strike near Polish border. Plus  are there more wheels or doors in the world?
32,https://www.theguardian.com/media/2022/mar/08/bbc-resume-english-language-reporting-russia,BBC to resume English language reporting in Russia,Russia,N/A,2022-03-08T18:27:09Z,Broadcaster had paused its reporting in country after passing of law that could impose jail terms over ‘fake’ news
33,https://www.theguardian.com/world/2022/feb/14/russia-sending-thousands-more-troops-to-ukraine-border,Russia sending thousands more troops to Ukraine border,Russia,N/A,2022-02-14T20:52:56Z,Move suggests Putin could extend crisis for weeks as Johnson and Biden agree ‘crucial window for diplomacy’ still exists
34,https://www.theguardian.com/world/2022/mar/23/russia-war-crimes-ukraine-us-blinken,US formally accuses Russia of war crimes in Ukraine,Russia,N/A,2022-03-23T20:34:13Z,Blinken cited ‘indiscriminate attacks and attacks deliberately targeting civilians  as well as other atrocities’
35,https://www.theguardian.com/world/2022/apr/04/hundreds-of-ukrainians-forcibly-deported-to-russia-say-mariupol-women,Hundreds of Ukrainians forcibly deported to Russia say Mariupol women,Russia,N/A,2022-04-04T09:50:56Z,Troops ordered women and children on to buses and sent them to ‘filtration camps’  according to witness accounts
36,https://www.theguardian.com/world/2022/apr/15/russia-near-to-defaulting-on-overseas-debts-says-ratings-agency,Russia near to defaulting on overseas debts says rating agency,Russia,N/A,2022-04-15T12:42:47Z,Attempts by Moscow to pay creditors in roubles as a result of being cut off from foreign currency reserves could breach loan terms
37,https://www.theguardian.com/business/2022/mar/09/british-american-tobacco-continue-selling-cigarettes-russia-rothmans-sanctions,British American Tobacco to continue selling cigarettes in Russia,Russia,N/A,2022-03-09T18:04:46Z,London-based Rothmans maker says it will abide by sanctions instead of halting operations in country
38,https://www.theguardian.com/technology/2022/mar/07/tiktok-restricts-service-in-russia-netflix-stops-streaming-ukraine,TikTok restricts service in Russia and Netflix stops streaming ,Russia,N/A,2022-03-07T07:27:48Z,Chinese-owned video platform blocks new content after Kremlin criminalises reporting of Ukraine invasion
39,https://www.theguardian.com/books/2022/mar/06/five-of-the-best-books-about-russia-and-ukraine,Five of the best books about Russia and Ukraine,Russia,N/A,2022-03-06T11:00:51Z,As Russia wages war  the historian Orlando Figes offers a guide to the literature that illuminates the tensions and the myths of the region
40,https://www.theguardian.com/business/2022/apr/04/jp-morgan-could-lose-up-to-1bn-through-exposure-to-russia-says-boss-jamie-dimon-ukraine,JP Morgan boss: US should take stronger stance over Russia,Russia,N/A,2022-04-04T13:59:16Z,Jamie Dimon says bank could lose $1bn from crisis and calls for new ‘Marshall plan’ to ensure energy supply
41,https://www.theguardian.com/world/2022/apr/04/hundreds-of-ukrainians-forcibly-deported-to-russia-say-mariupol-women,Hundreds of Ukrainians forcibly deported to Russia say Mariupol women,Russia,N/A,2022-04-04T09:50:56Z,Troops ordered women and children on to buses and sent them to ‘filtration camps’  according to witness accounts
42,https://www.theguardian.com/us-news/2022/mar/09/first-thing-russia-agrees-to-ceasefire-humanitarian-corridors-ukraine,Russia ‘agrees’ to ceasefire in humanitarian corridors | First Thing,Russia,N/A,2022-03-09T12:07:14Z,Scepticism as Russia says it will observe a ‘regime of silence’ in several Ukraine cities. Plus  Nadya Tolokonnikova on Vladimir Putin
43,https://www.theguardian.com/business/2022/mar/09/british-american-tobacco-continue-selling-cigarettes-russia-rothmans-sanctions,British American Tobacco to continue selling cigarettes in Russia,Russia,N/A,2022-03-09T18:04:46Z,London-based Rothmans maker says it will abide by sanctions instead of halting operations in country
44,https://www.theguardian.com/world/2022/apr/15/ukraine-braces-revenge-attacks-russia-moskva-sinking,Ukraine braces for revenge attacks from Russia after Moskva sinking,Russia,N/A,2022-04-15T15:51:20Z,Kremlin yet to release details of possible casualties on Black Sea flagship  as Ukrainians hail its demise
45,https://www.theguardian.com/business/2022/apr/19/russia-preparing-legal-action-to-unfreeze-600bn-foreign-currency-reserves,Russia ‘preparing legal action’ to unfreeze $600bn foreign currency reserves,Russia,N/A,2022-04-19T18:05:00Z,Elvira Nabiullina says lawsuits aim to release gold and foreign currency frozen amid Ukraine invasion sanctions
46,https://www.theguardian.com/world/2022/apr/14/alexei-navalny-calls-for-social-media-information-front-against-russia,Alexei Navalny calls for social media ‘information front’ against Russia,Russia,N/A,2022-04-14T16:36:39Z,Jailed opposition leader urges west to support huge ad campaign in order to break through Kremlin Ukraine war propaganda
47,https://www.theguardian.com/technology/2022/mar/07/tiktok-restricts-service-in-russia-netflix-stops-streaming-ukraine,TikTok restricts service in Russia and Netflix stops streaming ,Russia,N/A,2022-03-07T07:27:48Z,Chinese-owned video platform blocks new content after Kremlin criminalises reporting of Ukraine invasion
48,https://www.theguardian.com/books/2022/mar/06/five-of-the-best-books-about-russia-and-ukraine,Five of the best books about Russia and Ukraine,Russia,N/A,2022-03-06T11:00:51Z,As Russia wages war  the historian Orlando Figes offers a guide to the literature that illuminates the tensions and the myths of the region
49,https://www.theguardian.com/world/2022/mar/05/zelenskiy-lashes-out-at-nato-over-no-fly-zone-as-russian-attacks-intensify,Mariupol evacuation postponed as Russia accused of breaking ceasefire,Russia,N/A,2022-03-05T17:30:38Z,Local authorities in Ukrainian city ask residents to return to shelters and wait for further information
50,https://www.theguardian.com/world/2022/mar/19/russia-ukraine-infowar-deepfakes,Deepfakes v pre-bunking: is Russia losing the infowar?,Russia,N/A,2022-03-19T06:00:20Z,Ukraine and its allies seem to be doing a good job in this vital battleground  but experts warn the global picture is complex
51,https://www.theguardian.com/world/2022/apr/12/ukraine-snubs-german-president-over-past-russia-links,Ukraine snubs German president over past ‘close ties to Russia’,Russia,N/A,2022-04-12T16:57:55Z,Volodymyr Zelenskiy rejects request by Frank-Walter Steinmeier for meeting in Kyiv  Bild reports
52,https://www.theguardian.com/us-news/2022/apr/12/first-thing-russia-using-weapons-smuggled-by-iran-in-ukraine,Russia using weapons 'smuggled by Iran' in Ukraine | First Thing,Russia,N/A,2022-04-12T09:53:07Z,Anti-tank missiles and RPGs are being supplied through undercover networks via Iraq  militia there say. Plus  how sonic pollution hurts marine life
53,https://www.theguardian.com/technology/2022/mar/04/binance-founder-says-cryptocurrencies-wont-help-russia-evade-sanctions,Binance founder says cryptocurrencies won’t help Russia evade sanctions,Russia,N/A,2022-03-04T23:56:34Z,"Trading platform boss says ""‘crypto is too small for Russia’ and more focus should be placed on the banking system"
54,https://www.theguardian.com/science/2022/mar/17/european-space-agency-suspends-1bn-mars-mission-with-russia,European Space Agency suspends €1bn Mars mission with Russia ,Russia,N/A,2022-03-17T19:05:28Z,The ESA has commissioned a study of how to get ExoMars off the ground without Roscosmos involvement
55,https://www.theguardian.com/politics/2022/mar/28/sunak-under-pressure-over-wifes-russia-related-blood-money-dividends,Sunak under pressure over wife’s Russia-related ‘blood money’ dividends,Russia,N/A,2022-03-28T15:51:55Z,Akshata Murthy has a 0.91% stake in Infosys  founded by her father  which continues to operate in the country
56,https://www.theguardian.com/culture/2022/mar/02/netflix-russia-pause-all-projects-acquisitions,Netflix to pause all projects and acquisitions in Russia,Russia,N/A,2022-03-02T18:27:12Z,The streamer has halted work on four original series as a result of the ongoing invasion of Ukraine
57,https://www.theguardian.com/world/2022/mar/03/russia-ukraine-war-russian-invasion-news-what-we-know-so-far-on-day-seven,Russia-Ukraine war: what we know on day eight,Russia,N/A,2022-03-03T12:45:33Z,A week after invasion of Ukraine launched  ICC confirms it is gathering evidence of possible war crimes
58,https://www.theguardian.com/world/2022/mar/28/zelenskiy-hails-upcoming-ukraine-russia-peace-talks-amid-fallout-from-biden-comments-on-putin,Zelenskiy says Ukraine willing to discuss neutrality at Russia talks,Russia,N/A,2022-03-28T07:27:19Z,Talks set to start in Turkey as Ukraine president seeks peace ‘without delay’ and Biden denies seeking regime change in Russia
59,https://www.theguardian.com/us-news/2022/apr/12/first-thing-russia-using-weapons-smuggled-by-iran-in-ukraine,Russia using weapons 'smuggled by Iran' in Ukraine | First Thing,Russia,N/A,2022-04-12T09:53:07Z,Anti-tank missiles and RPGs are being supplied through undercover networks via Iraq  militia there say. Plus  how sonic pollution hurts marine life
60,https://www.theguardian.com/us-news/2022/mar/22/first-thing-biden-flags-clear-sign-russia-considering-chemical-weapons,Biden flags ‘clear sign’ Russia considering chemical weapons | First Thing,Russia,N/A,2022-03-22T10:18:57Z,US president says Russian leader’s ‘back is against the wall’ and warns of severe consequences of any such attack. Plus  the backlash against book banning
61,https://www.theguardian.com/us-news/2022/mar/09/first-thing-russia-agrees-to-ceasefire-humanitarian-corridors-ukraine,Russia ‘agrees’ to ceasefire in humanitarian corridors | First Thing,Russia,N/A,2022-03-09T12:07:14Z,Scepticism as Russia says it will observe a ‘regime of silence’ in several Ukraine cities. Plus  Nadya Tolokonnikova on Vladimir Putin
62,https://www.theguardian.com/science/2022/mar/17/european-space-agency-suspends-1bn-mars-mission-with-russia,European Space Agency suspends €1bn Mars mission with Russia ,Russia,N/A,2022-03-17T19:05:28Z,The ESA has commissioned a study of how to get ExoMars off the ground without Roscosmos involvement
63,https://www.theguardian.com/world/2022/feb/24/russia-invading-ukraine-putin-nato-what-can-west-do,What can the west do about Russia invading Ukraine? ,Russia,N/A,2022-02-24T15:19:00Z,Analysis: Immediate options seem limited and fraught with risk  but if Putin wants less Nato  he may ultimately end up with more
64,https://www.theguardian.com/world/2022/apr/13/more-than-1000-ukraine-marines-have-surrendered-in-mariupol-says-russia,More than 1000 Ukraine marines have surrendered in Mariupol says Russia,Russia,N/A,2022-04-13T18:40:40Z,Moscow makes claim as leaders of four countries bordering Russia arrive in Kyiv in show of support for Ukraine
65,https://www.theguardian.com/world/2022/apr/13/marine-le-pen-proposes-closer-nato-russia-ties-after-ukraine-war,Marine Le Pen proposes closer Nato-Russia ties after Ukraine war,Russia,N/A,2022-04-13T17:48:36Z,Presidential candidate says it is ‘inaccurate and unjust’ to suggest she is indebted to Vladimir Putin
66,https://www.theguardian.com/media/2022/apr/13/netflix-subscribers-russia-class-action-loss-service-ukraine,Netflix subscribers in Russia launch class action for loss of service,Russia,N/A,2022-04-13T11:26:48Z,Users sue after firm halted streaming and stopped developing Russian-made shows following invasion of Ukraine
67,https://www.theguardian.com/world/2022/mar/16/russia-playing-smoke-and-mirrors-game-says-liz-truss,Russia playing ‘smoke and mirrors game’ says Liz Truss,Russia,N/A,2022-03-16T09:52:10Z,UK foreign secretary also says Kremlin could extend ambitions to other east European countries in effort ‘recreate the Soviet Union’
68,https://www.theguardian.com/world/2022/feb/22/is-russia-invading-ukraine-what-next,Is Russia invading Ukraine and what will happen next?,Russia,N/A,2022-02-22T12:59:17Z,Putin has sent soldiers on a ‘peacekeeping mission’ but is likely to threaten Ukraine with a broader war
69,https://www.theguardian.com/us-news/2022/mar/22/first-thing-biden-flags-clear-sign-russia-considering-chemical-weapons,Biden flags ‘clear sign’ Russia considering chemical weapons | First Thing,Russia,N/A,2022-03-22T10:18:57Z,US president says Russian leader’s ‘back is against the wall’ and warns of severe consequences of any such attack. Plus  the backlash against book banning
70,https://www.theguardian.com/world/2022/mar/20/ukraine-russia-peace-deal-close-says-turkey-despite-western-scepticism,Zelenskiy tells Knesset Russia envisages a ‘final solution’ for Ukraine,Russia,N/A,2022-03-20T18:21:18Z,President says Vladimir Putin intends to ‘destroy our people’ and that Israel will have to live with its choice not to take sides
71,https://www.theguardian.com/world/2022/mar/20/what-are-hypersonic-missiles-and-why-is-russia-using-them-kinzhal-ukraine,What are hypersonic missiles and why is Russia using them?,Russia,N/A,2022-03-20T15:38:39Z,Russia has deployed manoeuvrable Kinzhal missiles that can fly at 10 times the speed of sound
72,https://www.theguardian.com/commentisfree/2022/mar/10/vladimir-putin-regime-anti-war-protests-russia-russian,How Putin’s regime stifled anti-war protests in Russia | Sasha de Vogel,Russia,N/A,2022-03-10T10:00:03Z,The Russian anti-war movement is disjointed at the moment  but it could yet make an impact
73,https://www.theguardian.com/world/2022/feb/23/why-a-swift-economic-victory-against-russia-unlikely-sanctions,Why a swift economic victory against Russia looks unlikely,Russia,N/A,2022-02-23T17:03:00Z,Analysis: country has positioned itself to blunt western sanctions and has a few retaliatory ones of its own
74,https://www.theguardian.com/world/2022/apr/12/vladimir-putin-insist-russia-will-achieve-noble-goal-ukraine-dismiss-bucha-killing-fake,Vladimir Putin insists Russia will achieve its ‘noble’ goals in Ukraine,Russia,N/A,2022-04-12T18:09:39Z,President dismisses killing of civilians in Bucha by Russian forces as ‘fake’
75,https://www.theguardian.com/world/2022/feb/23/sanctions-on-russia-what-is-on-the-table,British sanctions on Russia: what is on the table?,Russia,N/A,2022-02-23T15:07:13Z,Oligarchs  sovereign debt  exports and high net worth individuals are targets for UK  US and EU measures
76,https://www.theguardian.com/world/2022/feb/24/russia-invading-ukraine-putin-nato-what-can-west-do,What can the west do about Russia invading Ukraine? ,Russia,N/A,2022-02-24T15:19:00Z,Analysis: Immediate options seem limited and fraught with risk  but if Putin wants less Nato  he may ultimately end up with more
77,https://www.theguardian.com/world/2022/apr/13/more-than-1000-ukraine-marines-have-surrendered-in-mariupol-says-russia,More than 1000 Ukraine marines have surrendered in Mariupol says Russia,Russia,N/A,2022-04-13T18:40:40Z,Moscow makes claim as leaders of four countries bordering Russia arrive in Kyiv in show of support for Ukraine
78,https://www.theguardian.com/world/2022/apr/13/marine-le-pen-proposes-closer-nato-russia-ties-after-ukraine-war,Marine Le Pen proposes closer Nato-Russia ties after Ukraine war,Russia,N/A,2022-04-13T17:48:36Z,Presidential candidate says it is ‘inaccurate and unjust’ to suggest she is indebted to Vladimir Putin
79,https://www.theguardian.com/media/2022/apr/13/netflix-subscribers-russia-class-action-loss-service-ukraine,Netflix subscribers in Russia launch class action for loss of service,Russia,N/A,2022-04-13T11:26:48Z,Users sue after firm halted streaming and stopped developing Russian-made shows following invasion of Ukraine
80,https://www.theguardian.com/uk-news/2022/mar/09/uk-seizes-private-jet-with-suspected-links-to-russia-hampshire-sanctions,UK seizes private jet with suspected links to Russia,Russia,N/A,2022-03-09T10:12:52Z,Aircraft thought to be connected to oil tycoon is impounded as aviation sanctions come into effect
81,https://www.theguardian.com/world/2022/feb/22/is-russia-invading-ukraine-what-next,Is Russia invading Ukraine and what will happen next?,Russia,N/A,2022-02-22T12:59:17Z,Putin has sent soldiers on a ‘peacekeeping mission’ but is likely to threaten Ukraine with a broader war
82,https://www.theguardian.com/business/2022/apr/01/en-board-member-quits-after-pressure-over-russia-links-carl-hughes,En+ board member quits after pressure over firm’s Russia links,Russia,N/A,2022-04-01T10:12:15Z,Carl Hughes had said it was his duty to remain at company part-owned by oligarch Oleg Deripaska
83,https://www.theguardian.com/world/2022/mar/17/orban-treads-fine-line-as-hungarian-opinion-swings-against-russia,Orbán treads fine line as Hungarian opinion swings against Russia,Russia,N/A,2022-03-17T05:00:19Z,With voting on 3 April  the prime minister is seeking to avoid criticism of his pro-Putin policy – and to keep in with the EU
84,https://www.theguardian.com/world/2022/feb/19/ukraine-russia-crisis-whos-winning-the-international-influence-war-russia-putin,Ukraine-Russia crisis: who’s winning the international influence war?,Russia,N/A,2022-02-19T14:20:36Z,The balance of power in the diplomatic battle is shifting constantly. But are any of the key players making real advances?
85,https://www.theguardian.com/world/2022/mar/05/visa-and-mastercard-will-both-suspend-operations-in-russia,Visa and Mastercard will both suspend operations in Russia,Russia,N/A,2022-03-05T23:55:31Z,Transactions to be cut off after Ukrainian president Volodymyr Zelenskiy urged companies to take action Mastercard and Visa block in Russia does not stop domestic purchases Russia-Ukraine war: live updates
86,https://www.theguardian.com/business/2022/mar/15/oil-price-falls-100-russia-ukraine-covid-19-china,Oil price falls below $100 amid Russia-Ukraine ceasefire talks,Russia,N/A,2022-03-15T13:24:10Z,Drop in price comes as Covid-19 infections rise in China  which could hit demand for energy supplies 
87,https://www.theguardian.com/business/2022/mar/04/igor-sechin-the-epitome-of-power-in-putin-russia-rosneft-economy,Igor Sechin: the epitome of power in Putin’s Russia,Russia,N/A,2022-03-05T11:13:00Z,As head of state-owned oil firm Rosneft  oligarch commands central place in the economy
88,https://www.theguardian.com/business/2022/apr/04/jp-morgan-could-lose-up-to-1bn-through-exposure-to-russia-says-boss-jamie-dimon-ukraine,JP Morgan boss: US should take stronger stance over Russia,Russia,N/A,2022-04-04T13:59:16Z,Jamie Dimon says bank could lose $1bn from crisis and calls for new ‘Marshall plan’ to ensure energy supply
89,https://www.theguardian.com/us-news/2022/apr/06/first-thing-us-and-allies-to-hit-russia-with-new-sanctions,US and allies to hit Russia with new sanctions | First Thing,Russia,N/A,2022-04-06T10:19:06Z,US  G7 and EU to target Moscow with new measures as Ukraine says 4 400 incidents of alleged ‘war crimes’ being investigated. Plus  unseen photos of rock history
90,https://www.theguardian.com/world/2022/mar/13/russia-widens-attacks-on-ukraine-with-missile-strike-on-base-close-to-polish-border,Russia targets Ukrainian military base near Polish border in escalation,Russia,N/A,2022-03-13T17:02:28Z,US national security adviser says any fire on neighbour of Ukraine would trigger full-force Nato response
91,https://www.theguardian.com/world/2022/mar/16/canada-us-arctic-military-exercises-russia,Canada and US announce Arctic military exercises amid Russia tensions,Russia,N/A,2022-03-16T09:00:26Z,Drills will test response to aircraft and cruise missiles in vast and thinly defended northern region
92,https://www.theguardian.com/us-news/2022/mar/09/first-thing-russia-agrees-to-ceasefire-humanitarian-corridors-ukraine,Russia ‘agrees’ to ceasefire in humanitarian corridors | First Thing,Russia,N/A,2022-03-09T12:07:14Z,Scepticism as Russia says it will observe a ‘regime of silence’ in several Ukraine cities. Plus  Nadya Tolokonnikova on Vladimir Putin
93,https://www.theguardian.com/world/2022/mar/11/russia-may-pressure-serbia-to-undermine-western-balkans-leaders-warn,Russia may pressure Serbia to undermine western Balkans leaders warn,Russia,N/A,2022-03-11T05:00:21Z,Kosovo and Bosnia-Herzegovina urge western leaders to ‘engage more actively and strongly’ in the region
94,https://www.theguardian.com/world/2022/mar/04/russia-oligarchs-business-figures-west-sanction-lists-us-eu-uk-ukraine,Russia: the oligarchs and business figures on western sanction lists,Russia,N/A,2022-03-10T15:38:23Z,We take a look at those blacklisted by the US  EU and UK so far
95,https://www.theguardian.com/politics/2022/mar/13/rishi-sunak-urges-uk-companies-to-stop-investing-in-russia-putin-ukraine,Rishi Sunak urges UK companies to stop investing in Russia,Russia,N/A,2022-03-13T12:12:39Z,Chancellor underlines need to economically isolate Vladimir Putin regime after invasion of Ukraine
96,https://www.theguardian.com/world/2022/mar/09/tory-peer-cop26-climate-summit-russia-greg-barker,Tory peer attended Cop26 summit for Russia UN list shows,Russia,N/A,2022-03-09T19:25:26Z,Former energy minister Greg Barker went to climate talks as part of Russian Federation party
97,https://www.theguardian.com/politics/2022/mar/11/uk-minister-warns-russia-against-using-chemical-weapons-in-ukraine,UK minister warns Russia against using chemical weapons in Ukraine,Russia,N/A,2022-03-11T09:08:33Z,Chris Philp says Moscow would face ‘dramatic increased response’ if it launches chemical attack
